2.722812474730685987e-04,3.746486759746603563e-04,5.072821551966019476e-04,6.758191107737564077e-04,8.857165623740974195e-04,1.141721185101075148e-03,1.447209910260926612e-03,1.803430132255525939e-03,2.208692280261708319e-03,2.657591654933311523e-03,3.140357232999153696e-03,3.642438170089589561e-03,4.144439552515357880e-03,4.622503986757880295e-03,5.049203074883506018e-03,5.394953496070838996e-03,5.629910163969461395e-03,5.726220675724789239e-03,5.660460346978122420e-03,5.416016043135932385e-03,4.985159736038853422e-03,4.370556771852306295e-03,3.585992631752529716e-03,2.656173635058545635e-03,1.615554182752912144e-03,5.062536201929807586e-04,-6.247655537016443212e-04,-1.728995337608575742e-03,-2.759833116896280580e-03,-3.675843726091176586e-03,-4.443514565746486955e-03,-5.039249294196681758e-03,-5.450439229866464903e-03,-5.675561193883666040e-03,-5.723360281004308617e-03,-5.611271016059491551e-03,-5.363298819163309084e-03,-5.007618836579291223e-03,-4.574149711862759288e-03,-4.092329675744763549e-03,-3.589269300397550117e-03,-3.088389504960120571e-03,-2.608585370994200708e-03,-2.163895159350849237e-03,-1.763606230512727423e-03,-1.412698891528128007e-03,-1.112516013045676110e-03,-8.615485546840353148e-04,-6.562411971135013100e-04,-4.917436349663618228e-04,-3.625573415001144876e-04,-2.630510806494103671e-04,-1.878384831298748241e-04,-1.320261511863690196e-04,-9.135059661802280573e-05,-6.222724789663007516e-05,-4.173570109508410730e-05,-2.756348339264869714e-05,-1.792699233748803762e-05,-1.148395339093397430e-05,-7.247444137359207797e-06,-4.507746150880721954e-06,-2.765250372653658278e-06,-1.675421343376123397e-06,-1.005358433983226558e-06,-6.006484108809920577e-07,-3.608286121678429964e-07,-2.217245168974419159e-07,-1.430631760062847646e-07,-9.999827748491396662e-08,-7.744670826946142145e-08,-6.638905750459226512e-08,-6.150591233588034723e-08,-5.969998355425439746e-08,-5.919147428559874691e-08,-5.897557978247740945e-08,-5.850326291879752449e-08,-5.749626735189559273e-08,-5.584069840910716592e-08,-5.352527232235001348e-08,-5.060419572798253302e-08,-4.717325595730501031e-08,-4.335292823668367157e-08,-3.927537834042850451e-08,-3.507396730711466459e-08,-3.087476650135301953e-08,-2.678999542267846562e-08,-2.291341055576327085e-08,-1.931763568503502490e-08,-1.605331945787923445e-08,-1.314989008123750719e-08,-1.061758322993926196e-08,-8.450364512085570268e-09,-6.629356890861231449e-09,-5.126412279160726115e-09,-3.907525557137782324e-09,-2.935866388770213588e-09,-2.174287193439626304e-09,-1.587243981756192058e-09,-1.142132869067494304e-09
3.899733465699834877e-04,5.365885433307440635e-04,7.265521278207734890e-04,9.679382724675522111e-04,1.268562764226546617e-03,1.635224002886032785e-03,2.072758580076365046e-03,2.582953069694591489e-03,3.163387593051705110e-03,3.806321298690663879e-03,4.497759691287826073e-03,5.216862402558888195e-03,5.935851172091018320e-03,6.620556376830035589e-03,7.231693841929127953e-03,7.726893015870558643e-03,8.063408434870984048e-03,8.201348645324910494e-03,8.107163769536076051e-03,7.757059735181899042e-03,7.139968115656935427e-03,6.259706338615647972e-03,5.136018585040996558e-03,3.804290347381245399e-03,2.313868755414605176e-03,7.250790141148637930e-04,-8.948170910042536202e-04,-2.476344236957319332e-03,-3.952756080559317008e-03,-5.264707329781472510e-03,-6.364199745011253281e-03,-7.217437593303570494e-03,-7.806362158553735095e-03,-8.128791876052662499e-03,-8.197251860558750144e-03,-8.036712616146740942e-03,-7.681555776195485991e-03,-7.172135041869018290e-03,-6.551301228947437223e-03,-5.861217084589268045e-03,-5.140711579629310760e-03,-4.423329199385804024e-03,-3.736132322917468020e-03,-3.099227174293963782e-03,-2.525915526536286031e-03,-2.023330399124601258e-03,-1.593395113549030693e-03,-1.233948357985085922e-03,-9.398980497353468010e-04,-7.042973707172123492e-04,-5.192710929507496050e-04,-3.767539181986979718e-04,-2.690312595537525477e-04,-1.890945882980248809e-04,-1.308375626940503928e-04,-8.912621802239530360e-05,-5.977784191435529630e-05,-3.948042924802443523e-05,-2.567944681000058817e-05,-1.645244971478811158e-05,-1.038594135030653214e-05,-6.463444189398650890e-06,-3.969401796267524145e-06,-2.410352091230302113e-06,-1.452710583462390667e-06,-8.752937655867338435e-07,-5.341756849354091854e-07,-3.373911954234875415e-07,-2.271965361452105148e-07,-1.679333782015788798e-07,-1.379206182302921899e-07,-1.241598443373114272e-07,-1.189545379489146890e-07,-1.177981964557619360e-07,-1.180832670896357281e-07,-1.183281130644024681e-07,-1.177227637105338412e-07,-1.158656376548401062e-07,-1.126113416033457451e-07,-1.079809710158481650e-07,-1.021063374267994206e-07,-9.519202110624177399e-08,-8.748673037395609392e-08,-7.925990470870024340e-08,-7.078198143491837291e-08,-6.230799896454926323e-08,-5.406471238051085287e-08,-4.624146180234097597e-08,-3.898486780764360768e-08,-3.239717032604881933e-08,-2.653776970406879904e-08,-2.142732740453281645e-08,-1.705366748603340601e-08,-1.337869508477281325e-08,-1.034560493854254706e-08,-7.885771506925196017e-09,-5.924867599630626730e-09,-4.387925761190861629e-09,-3.203214727854393501e-09,-2.304936651443705073e-09
5.505519162528750392e-04,7.575385686443695307e-04,1.025723090430608834e-03,1.366504340382851618e-03,1.790916396914921322e-03,2.308557023729931792e-03,2.926254366427172120e-03,3.646530652977347797e-03,4.465969575930087664e-03,5.373642848415054012e-03,6.349793488871345593e-03,7.364999730926336495e-03,8.380045113673215834e-03,9.346690054546715615e-03,1.020947441010229204e-02,1.090858078887980975e-02,1.138366251025605368e-02,1.157840209402940038e-02,1.144543489433827790e-02,1.095116919978019777e-02,1.007997895916180019e-02,8.837253494929905862e-03,7.250867011233633197e-03,5.370775616218011889e-03,3.266646011722840366e-03,1.023643395546250780e-03,-1.263274191638436234e-03,-3.496023707648439859e-03,-5.580374796829093952e-03,-7.432545671184034169e-03,-8.984773948932574597e-03,-1.018934789362874183e-02,-1.102077278661783150e-02,-1.147596876452831871e-02,-1.157261838438863530e-02,-1.134597420641611683e-02,-1.084457512264602047e-02,-1.012539119972709865e-02,-9.248917851040223265e-03,-8.274679096764457620e-03,-7.257492438292372817e-03,-6.244714909368972652e-03,-5.274552313484870934e-03,-4.375389977170787356e-03,-3.566006920978442851e-03,-2.856473317184324810e-03,-2.249504454121605164e-03,-1.742049066967235648e-03,-1.326918324368647891e-03,-9.943049415233767320e-04,-7.330909374971954781e-04,-5.318900001179002962e-04,-3.798109446485685263e-04,-2.669593814795086706e-04,-1.847146045791516009e-04,-1.258286832632393108e-04,-8.439663829106110182e-05,-5.574272949339397799e-05,-3.626059170426249988e-05,-2.323621950265394691e-05,-1.467411865260694753e-05,-9.139284182834404857e-06,-5.621528171739125293e-06,-3.424190599041676206e-06,-2.076300076549490378e-06,-1.265545169550530598e-06,-7.886586451728459443e-07,-5.157046747978743378e-07,-3.650372200940865328e-07,-2.861713047331519016e-07,-2.483425081995383615e-07,-2.330403571841567142e-07,-2.292445692951821518e-07,-2.304531075079377031e-07,-2.328686065354058921e-07,-2.343148929990438584e-07,-2.336015653648867985e-07,-2.301556247012118833e-07,-2.238070328869573924e-07,-2.146595807375837467e-07,-2.030069711113488204e-07,-1.892718906112023786e-07,-1.739567436216237634e-07,-1.576011230201542282e-07,-1.407446119426700865e-07,-1.238952043082367296e-07,-1.075041906758132659e-07,-9.194824602252495149e-08,-7.751899907984353966e-08,-6.441978432674333108e-08,-5.276873169760692983e-08,-4.260693210777263124e-08,-3.391017733847751306e-08,-2.660271928179441803e-08,-2.057160463123878374e-08,-1.568037588276860808e-08,-1.178123802881474516e-08,-8.725122885236554719e-09,-6.369397218655950175e-09,-4.583226023525367003e-09
7.661393893969796042e-04,1.054178760063172139e-03,1.427380123461311715e-03,1.901605952213910157e-03,2.492211096334137968e-03,3.212551652869348115e-03,4.072129561865010100e-03,5.074454716103888804e-03,6.214773035858454052e-03,7.477876888963895172e-03,8.836272770552572320e-03,1.024901781318859027e-02,1.166153900654092260e-02,1.300670690606438654e-02,1.420734404823538119e-02,1.518020949170815516e-02,1.584132574466055529e-02,1.611232228721914267e-02,1.592728722299752500e-02,1.523947485462738907e-02,1.402714021498293294e-02,1.229778300043568411e-02,1.009019251516620613e-02,7.473886893724556932e-03,4.545813222903329585e-03,1.424486052761544897e-03,-1.757952500486295545e-03,-4.865011617665137601e-03,-7.765561817590725842e-03,-1.034301368153269993e-02,-1.250307014455215651e-02,-1.417933630447138112e-02,-1.533633411172144467e-02,-1.596977767688980560e-02,-1.610427376832841359e-02,-1.578887929457510955e-02,-1.509114021465319394e-02,-1.409033517768281188e-02,-1.287064864999191115e-02,-1.151491332260621420e-02,-1.009941236932559300e-02,-8.690047094947056516e-03,-7.339984096823416390e-03,-6.088723951967829964e-03,-4.962399254419770124e-03,-3.975023503790632746e-03,-3.130375261391581468e-03,-2.424208447181526362e-03,-1.846519212884924124e-03,-1.383659916928448507e-03,-1.020158980092257745e-03,-7.401714252211182704e-04,-5.285412952857062533e-04,-3.714997669281000893e-04,-2.570504642471772004e-04,-1.751073527900744728e-04,-1.174532355635656174e-04,-7.758151001041341949e-05,-5.047369970498621471e-05,-3.235311737297759567e-05,-2.044293338594228588e-05,-1.274626737401431641e-05,-7.857380808734266801e-06,-4.806800786991615934e-06,-2.939077192066195422e-06,-1.819501308503732387e-06,-1.165058618889168278e-06,-7.947321086265767345e-07,-5.946593189587240022e-07,-4.943049341807424085e-07,-4.505528803894036372e-07,-4.373316566531459254e-07,-4.390030679078801498e-07,-4.462451746246095391e-07,-4.535463864257724409e-07,-4.577131010005978592e-07,-4.569969625782717426e-07,-4.505887361133924934e-07,-4.383207370483145973e-07,-4.204822459534561865e-07,-3.976925953790141563e-07,-3.708019872210701132e-07,-3.408056494768598940e-07,-3.087660635023173686e-07,-2.757429209361344710e-07,-2.427326773147761574e-07,-2.106200516348733648e-07,-1.801432741425652156e-07,-1.518738135719479437e-07,-1.262100901352623990e-07,-1.033835641103732911e-07,-8.347474962319169356e-08,-6.643622238450405323e-08,-5.211957970909604151e-08,-4.030352615078005955e-08,-3.072071684282547295e-08,-2.308159451349062023e-08,-1.709410743891989857e-08,-1.247881111114151382e-08,-8.979375892485192763e-09
1.050905012085723463e-03,1.446005463126849144e-03,1.957921687171960013e-03,2.608412064241425604e-03,3.418538673980262271e-03,4.406621928474338534e-03,5.585695534848644436e-03,6.960573974603995878e-03,8.524736128629856538e-03,1.025732185439195282e-02,1.212061861228576516e-02,1.405846551932707529e-02,1.599600537475682691e-02,1.784115745448308296e-02,1.948805827679544328e-02,2.082252715384306369e-02,2.172937307955099054e-02,2.210109606987638309e-02,2.184728549820592544e-02,2.090382080327140776e-02,1.924087465174889600e-02,1.686873429503807365e-02,1.384060659698488696e-02,1.025184882160748781e-02,6.235442226399384377e-03,1.953951922077424609e-03,-2.411364197352663767e-03,-6.673283169648097993e-03,-1.065193612118871778e-02,-1.418739862282744971e-02,-1.715032442304108631e-02,-1.944964036147612055e-02,-2.103668158601060614e-02,-2.190556918911179887e-02,-2.209005600559686699e-02,-2.165743285993507877e-02,-2.070035180481111237e-02,-1.932755849561479389e-02,-1.765452784373823872e-02,-1.579488054558243065e-02,-1.385325339707489493e-02,-1.192004249899232884e-02,-1.006817589464705127e-02,-8.351836098756273627e-03,-6.806868912799118182e-03,-5.452496512757812157e-03,-4.293901926710616372e-03,-3.325260876499010546e-03,-2.532851224582772544e-03,-1.897952692364054603e-03,-1.399343138440582723e-03,-1.015288250197162942e-03,-7.249988529115210592e-04,-5.095885057606221310e-04,-3.526020328513496615e-04,-2.402046698259930040e-04,-1.611251303778507950e-04,-1.064385408706552700e-04,-6.926127532523400614e-05,-4.441304740257165113e-05,-2.808504291266773582e-05,-1.753825929506631475e-05,-1.084450494055842068e-05,-6.673941780180867901e-06,-4.127392444181897553e-06,-2.608376929912384866e-06,-1.728396096278817483e-06,-1.238764547445837631e-06,-9.828257545299243225e-07,-8.632849454623349114e-07,-8.204125665441965032e-07,-8.178438253752043363e-07,-8.335446059694762849e-07,-8.542001413290763179e-07,-8.718120775669203557e-07,-8.816810987426117879e-07,-8.812319697329125748e-07,-8.693318052330504739e-07,-8.458835225530481061e-07,-8.115632237011604147e-07,-7.676265659455451876e-07,-7.157449556404512497e-07,-6.578544674482305482e-07,-5.960133190845021481e-07,-5.322705485460510824e-07,-4.685512828700444388e-07,-4.065640791748583935e-07,-3.477343088888022737e-07,-2.931652477862175046e-07,-2.436260447106781274e-07,-1.995635228377030772e-07,-1.611331133762115668e-07,-1.282432777097814933e-07,-1.006075532161807180e-07,-7.779876944302406908e-08,-5.930086518189658928e-08,-4.455490190918669213e-08,-3.299712591426956672e-08,-2.408811943208601704e-08,-1.733308381846620897e-08
1.420905825776072823e-03,1.955112558254093295e-03,2.647263358459484277e-03,3.526777259106752150e-03,4.622131840306746738e-03,5.958097733052807564e-03,7.552297529465423244e-03,9.411240785340706932e-03,1.152611043726364456e-02,1.386870193990176817e-02,1.638802498812512096e-02,1.900814567268849925e-02,2.162785119944157786e-02,2.412264122268299033e-02,2.634938002969911680e-02,2.815368639412547946e-02,2.937981306028563874e-02,2.988241163623112095e-02,2.953923987876241886e-02,2.826360177062750903e-02,2.601516842272607807e-02,2.280784900408567781e-02,1.871358335887913366e-02,1.386130197122736364e-02,8.430805909084364627e-03,2.641895925352047165e-03,-3.260353121064705692e-03,-9.022801132147610995e-03,-1.440225131326859816e-02,-1.918247331968997438e-02,-2.318858089604031517e-02,-2.629743600167930295e-02,-2.844323994781952289e-02,-2.961804399145480382e-02,-2.986748460709613001e-02,-2.928254425624033166e-02,-2.798849576602378472e-02,-2.613237177431328162e-02,-2.387030340023572200e-02,-2.135591471987119752e-02,-1.873068287386307762e-02,-1.611683047015004255e-02,-1.361296193831731949e-02,-1.129233628973121302e-02,-9.203419869351268934e-03,-7.372202586326523366e-03,-5.805692332372674840e-03,-4.496014271927174788e-03,-3.424615061114918459e-03,-2.566183497762426855e-03,-1.892025689112775176e-03,-1.372755274668441229e-03,-9.802638257371126818e-04,-6.890155926475101302e-04,-4.767621206953751218e-04,-3.247979891197265954e-04,-2.178838270333911939e-04,-1.439528142418367495e-04,-9.369805967920582807e-05,-6.011570379741229282e-05,-3.805618362962481446e-05,-2.381633643720455600e-05,-1.478918086487415393e-05,-9.176628635391525894e-06,-5.762724721216716875e-06,-3.740611380294170743e-06,-2.584454124638421030e-06,-1.957276906773357771e-06,-1.646369961840030323e-06,-1.519153026108450988e-06,-1.493750599402816730e-06,-1.519849495591665128e-06,-1.566549626349144839e-06,-1.614845408929536236e-06,-1.653090058394016473e-06,-1.674324322040697532e-06,-1.674729967258417260e-06,-1.652731804991269988e-06,-1.608451096220438192e-06,-1.543332568813208898e-06,-1.459845487460846407e-06,-1.361209442134062378e-06,-1.251126756940303814e-06,-1.133521689538848944e-06,-1.012295916605343571e-06,-8.911129642463983327e-07,-7.732232838742738798e-07,-6.613381896735303841e-07,-5.575561587120624399e-07,-4.633400905659237033e-07,-3.795398167889840225e-07,-3.064509617963818988e-07,-2.438994403422783779e-07,-1.913404466671398199e-07,-1.479615680334599517e-07,-1.127813340865162130e-07,-8.473672795198132403e-08,-6.275557486959160462e-08,-4.581198334126407345e-08,-3.296492071273440971e-08
1.893709186240512526e-03,2.605672061114799702e-03,3.528134552882522361e-03,4.700304814182047937e-03,6.160136278717091157e-03,7.940641951720029193e-03,1.006530830497424922e-02,1.254281093498011215e-02,1.536139891941624633e-02,1.848348271109316251e-02,2.184110509041041828e-02,2.533306530297864748e-02,2.882447221486724234e-02,3.214939825785326916e-02,3.511707961836957326e-02,3.752176504869372820e-02,3.915588272847292384e-02,3.982571990064404793e-02,3.936835847824164680e-02,3.766825453055446665e-02,3.467165981728764779e-02,3.039711175357634118e-02,2.494048801216650763e-02,1.847362041874050370e-02,1.123613846027966129e-02,3.520981117932802263e-03,-4.345228616682753064e-03,-1.202511882185304179e-02,-1.919456949209662200e-02,-2.556540010008895997e-02,-3.090453136478733820e-02,-3.504785132716663892e-02,-3.790766692622373618e-02,-3.947338449197006910e-02,-3.980582593805381125e-02,-3.902624794505842737e-02,-3.730160760504507705e-02,-3.482786235163588123e-02,-3.181309560069647130e-02,-2.846204951324731239e-02,-2.496327745032270173e-02,-2.147967133903347370e-02,-1.814264603468224157e-02,-1.504983734757484037e-02,-1.226583872453055474e-02,-9.825288203778228396e-03,-7.737525598025489677e-03,-5.992055820094062575e-03,-4.564152053180266753e-03,-3.420080996022416275e-03,-2.521601118177464393e-03,-1.829548056383862491e-03,-1.306460667018744231e-03,-9.183066022881073267e-04,-6.354347142665634721e-04,-4.329158866542227781e-04,-2.904404240502204927e-04,-1.919268732123565130e-04,-1.249720752632395380e-04,-8.024219983816382063e-05,-5.087464943073034471e-05,-3.193438452325932618e-05,-1.994711466939233947e-05,-1.251636086548469761e-05,-8.021193248758775110e-06,-5.385581247499895974e-06,-3.907684657140919615e-06,-3.137025792265195172e-06,-2.788435751930619898e-06,-2.683290562209669945e-06,-2.710381302537673287e-06,-2.800509997808375492e-06,-2.910420500556315515e-06,-3.012906045309570423e-06,-3.090886557954083264e-06,-3.133954056722620084e-06,-3.136390374470750600e-06,-3.096014882390742302e-06,-3.013461801978879404e-06,-2.891649605912122167e-06,-2.735313133039917258e-06,-2.550539441674090635e-06,-2.344292675271432078e-06,-2.123939037502629509e-06,-1.896795604987202427e-06,-1.669729903678121054e-06,-1.448833871858204621e-06,-1.239188488364991250e-06,-1.044726077232909466e-06,-8.681878857043421986e-07,-7.111663483722789961e-07,-5.742154177523599301e-07,-4.570089098551526584e-07,-3.585259937940923208e-07,-2.772444051105679794e-07,-2.113251050074919056e-07,-1.587762557043223121e-07,-1.175888595789426516e-07,-8.584064264991051916e-08,-6.176833598187609114e-08
2.487754018264339267e-03,3.423055233304539251e-03,4.634888490104205686e-03,6.174761295720666669e-03,8.092532840725216378e-03,1.043157210543358901e-02,1.322273312222759303e-02,1.647741296844701386e-02,2.018017453028588329e-02,2.428163665263086829e-02,2.869252435738105581e-02,3.327989084087052546e-02,3.786653045668718354e-02,4.223446518709395026e-02,4.613308979281255384e-02,4.929211013522683676e-02,5.143884040074246655e-02,5.231880134129200666e-02,5.171796847600947100e-02,4.948455245941269648e-02,4.554794456142852166e-02,3.993249726940063110e-02,3.276416448763920519e-02,2.426868062030301462e-02,1.476084543889968556e-02,4.625491066941204987e-03,-5.708299896327848760e-03,-1.579732404883500002e-02,-2.521578694871720247e-02,-3.358510762378006526e-02,-4.059909126750511910e-02,-4.604214501680393978e-02,-4.979906704125503653e-02,-5.185594050258812010e-02,-5.229266677226463572e-02,-5.126854000080846574e-02,-4.900289068663660902e-02,-4.575314689813374247e-02,-4.179266653303278373e-02,-3.739041810585053832e-02,-3.279410300882516088e-02,-2.821771137337215213e-02,-2.383388210537248225e-02,-1.977087880100947270e-02,-1.611355752571789687e-02,-1.290742213423118692e-02,-1.016474239137831609e-02,-7.871731119222697554e-03,-5.995905059022040018e-03,-4.492949256843966656e-03,-3.312626407938401747e-03,-2.403486983816199331e-03,-1.716319073428741607e-03,-1.206415270430270803e-03,-8.348238426238007576e-04,-5.687964734946728256e-04,-3.816534440094251739e-04,-2.522697097200217453e-04,-1.643523874381368991e-04,-1.056406931939748214e-04,-6.712014447039728240e-05,-4.230824224008054944e-05,-2.664112464764896437e-05,-1.697040326212719084e-05,-1.116599330662807702e-05,-7.813043008954973466e-06,-5.987640174746162655e-06,-5.095462503349953987e-06,-4.758787085827826183e-06,-4.739402104471379662e-06,-4.887360506526617840e-06,-5.107805820190268985e-06,-5.340088527977754178e-06,-5.545006316708686947e-06,-5.697248901477048634e-06,-5.781054302241039368e-06,-5.787750087146085846e-06,-5.714321681718893646e-06,-5.562473641115448994e-06,-5.337870827105311092e-06,-5.049395633700088856e-06,-4.708356276239165569e-06,-4.327644119489124606e-06,-3.920874664892410634e-06,-3.501563784979793911e-06,-3.082393116198836255e-06,-2.674610447309924352e-06,-2.287596313106979827e-06,-1.928610327940746480e-06,-1.602713119412007593e-06,-1.312844463687403221e-06,-1.060027012309483138e-06,-8.436586282209641331e-07,-6.618548179275420169e-07,-5.118054162226164279e-07,-3.901154771573651751e-07,-2.931079805720669283e-07,-2.170742282646699584e-07,-1.584656176186876328e-07,-1.140270763220818731e-07
3.221422935053910863e-03,4.432555853820696785e-03,6.001773476726657459e-03,7.995773501109937689e-03,1.047911919924357158e-02,1.350796959120485752e-02,1.712227793878088461e-02,2.133680245603356007e-02,2.613155343654484722e-02,3.144258662197013665e-02,3.715429875737775306e-02,4.309453540976221353e-02,4.903383083235679507e-02,5.468992263888029087e-02,5.973829905705593801e-02,6.382895291939205684e-02,6.660878004937943742e-02,6.774825217364338625e-02,6.697022638888112944e-02,6.407814882552072266e-02,5.898058738022594893e-02,5.170907638504008280e-02,4.242671508254274720e-02,3.142580969812704822e-02,1.911399828460456224e-02,5.989604639149648073e-03,-7.391746961853649066e-03,-2.045614704270534712e-02,-3.265222920202740658e-02,-4.348976433456545193e-02,-5.257225706142730492e-02,-5.962053356227900447e-02,-6.448541758611836539e-02,-6.714888805039007091e-02,-6.771441021379362435e-02,-6.638825601095033058e-02,-6.345443917472171069e-02,-5.924630644656549150e-02,-5.411783230069904665e-02,-4.841730735027850729e-02,-4.246548316025513387e-02,-3.653945818454042843e-02,-3.086278468772978012e-02,-2.560155282854067668e-02,-2.086564385765436042e-02,-1.671398141284130556e-02,-1.316245396301285106e-02,-1.019320860172434097e-02,-7.764182738510949124e-03,-5.817992899705345944e-03,-4.289586836313123534e-03,-3.112342750470157085e-03,-2.222536559169084949e-03,-1.562277329618732202e-03,-1.081127437705657179e-03,-7.366823411780996662e-04,-4.943959671785235887e-04,-3.269151658256993056e-04,-2.131440275268679015e-04,-1.372077505315804366e-04,-8.743495070544964401e-05,-5.543250876662356424e-05,-3.529115480042238368e-05,-2.293373202758963291e-05,-1.560073398853417670e-05,-1.145773230374431875e-05,-9.304874319876932538e-06,-8.367964877268154258e-06,-8.152258438748794141e-06,-8.342835246099005592e-06,-8.738529439219133374e-06,-9.209332916966061870e-06,-9.669763865048381507e-06,-1.006277246497449922e-05,-1.035036705468840926e-05,-1.050834277868477849e-05,-1.052336171767297938e-05,-1.039124800066286870e-05,-1.011579160266633162e-05,-9.707653525320089627e-06,-9.183171265868413612e-06,-8.563003112264412631e-06,-7.870640103509684259e-06,-7.130866888494956021e-06,-6.368275368247061814e-06,-5.605934604587512783e-06,-4.864303239030497161e-06,-4.160442680692139246e-06,-3.507556442879870146e-06,-2.914848482874800306e-06,-2.387665453490721724e-06,-1.927867287120576222e-06,-1.534358896066595479e-06,-1.203712965806098736e-06,-9.308186618900481189e-07,-7.095016095352900485e-07,-5.330744259130539833e-07,-3.947921151732143195e-07,-2.882008466186567163e-07,-2.073806320140802397e-07
4.111821146681922563e-03,5.657710043367424925e-03,7.660657913204542771e-03,1.020579763314827595e-02,1.337553770204629594e-02,1.724155943929881266e-02,2.185485914995707185e-02,2.723427420430445806e-02,3.335428976022841718e-02,4.013328742766621854e-02,4.742371132282475338e-02,5.500582369241976965e-02,6.258673467721312389e-02,6.980616483789407745e-02,7.624990765936172366e-02,8.147121432849926959e-02,8.501938301284829580e-02,8.647380414011465732e-02,8.548073277415439708e-02,8.178928774423575854e-02,7.528276520129473237e-02,6.600141553652637272e-02,5.415341846683355970e-02,4.011187337814108717e-02,2.439708909034733059e-02,7.645125620532716368e-03,-9.434818737486463588e-03,-2.611020647902592001e-02,-4.167727405788379524e-02,-5.551029351407815032e-02,-6.710317852619822332e-02,-7.609959189787672551e-02,-8.230912520590427661e-02,-8.570877635882040435e-02,-8.643060831546831024e-02,-8.473790637858104324e-02,-8.099318540975219971e-02,-7.562192887884761072e-02,-6.907594947941209096e-02,-6.179980503850049378e-02,-5.420290258112151621e-02,-4.663893036216941457e-02,-3.939323035964874264e-02,-3.267780001469641066e-02,-2.663289182840641867e-02,-2.133371613114088891e-02,-1.680055330940153496e-02,-1.301061642784056595e-02,-9.910217509699656424e-03,-7.426113237307460820e-03,-5.475272141716459526e-03,-3.972659695343450266e-03,-2.836940363232868731e-03,-1.994224417621154408e-03,-1.380135913674209423e-03,-9.405526885685292241e-04,-6.313834241473922394e-04,-4.177180342322652710e-04,-2.726331966064219963e-04,-1.758696155854325019e-04,-1.125327727534155501e-04,-7.191175198406726983e-05,-4.646491568905221966e-05,-3.098770120793178668e-05,-2.195566958081358096e-05,-1.702320776541350542e-05,-1.465262065521318567e-05,-1.384749566672239304e-05,-1.396627085477114213e-05,-1.459543072388803930e-05,-1.546568675610596449e-05,-1.639825458880732594e-05,-1.727159700224540056e-05,-1.800164782134910154e-05,-1.853057977356856439e-05,-1.882070845452140598e-05,-1.885123778256714115e-05,-1.861635052944233138e-05,-1.812371614285670195e-05,-1.739289254545060576e-05,-1.645338506675098674e-05,-1.534232465252415977e-05,-1.410185845333964284e-05,-1.277642161367858152e-05,-1.141008921167971108e-05,-1.004420068471164728e-05,-8.715414933582353238e-06,-7.454302396168164570e-06,-6.284520537481238373e-06,-5.222560441766601821e-06,-4.278001873371929491e-06,-3.454177340693465308e-06,-2.749124786536271368e-06,-2.156703469196751162e-06,-1.667756263747490267e-06,-1.271220488191650939e-06,-9.551142984617883415e-07,-7.073526243594929395e-07,-5.163720787989303481e-07,-3.715657650349383898e-07
